,date,result,white_elo,black_elo,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,white_max_move,black_max_move,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff
982,2018-01-22,0.0,859,867,180,18584.444444444445,10,1,8,0,22,8,0,1,-1,20,30,18570.555555555555,10,2.0,3.0,7.0,12.299999999999983,7.0,12.299999999999983,859,867,-8.0,867.0,875.0,-8
983,2018-01-22,0.0,851,872,300,18853.333333333332,49,1,6,0,22,8,8,1,1,300,230,18706.11111111111,49,6.122448979591836,4.6938775510204085,31.0,23.900000000000006,31.0,23.900000000000006,851,872,-8.0,859.0,880.0,-21
984,2018-01-22,0.0,844,899,300,20094.166666666668,46,1,6,0,22,13,13,1,1,300,290,19930.277777777777,46,6.521739130434782,6.304347826086956,28.400000000000006,19.799999999999983,28.400000000000006,19.799999999999983,844,899,-7.0,851.0,906.0,-55
985,2018-01-22,1.0,853,896,600,21755.277777777777,14,1,7,0,22,14,6,0,1,150,90,21688.61111111111,14,10.714285714285714,6.428571428571429,61.60000000000002,16.800000000000068,61.60000000000002,16.800000000000068,853,896,9.0,844.0,887.0,-43
986,2018-01-22,1.0,859,757,600,22062.222222222223,35,1,7,0,22,16,14,1,0,480,460,21801.111111111113,34,13.714285714285714,13.529411764705882,59.400000000000034,110.20000000000005,59.400000000000034,110.20000000000005,859,757,6.0,853.0,751.0,102
987,2018-01-23,0.0,881,851,600,8618.611111111111,49,0,7,1,23,0,12,-1,0,320,330,8438.055555555557,50,6.530612244897959,6.6,20.69999999999999,36.0,36.0,20.69999999999999,851,881,-8.0,859.0,889.0,-30
988,2018-01-23,0.0,865,843,600,14917.222222222223,23,0,8,1,23,9,10,1,1,350,390,14711.666666666668,24,15.217391304347826,16.25,93.90000000000003,59.30000000000001,59.30000000000001,93.90000000000003,843,865,-8.0,851.0,873.0,-22
989,2018-01-23,1.0,787,850,600,20358.333333333332,24,0,8,1,23,13,13,1,1,240,320,20202.777777777777,24,10.0,13.333333333333334,38.89999999999998,32.30000000000001,32.30000000000001,38.89999999999998,850,787,7.0,843.0,780.0,63
990,2018-01-23,1.0,857,807,600,20589.722222222223,37,1,7,1,23,8,14,1,1,380,410,20370.277777777777,36,10.27027027027027,11.38888888888889,43.30000000000001,37.10000000000002,43.30000000000001,37.10000000000002,857,807,7.0,850.0,800.0,50
991,2018-01-24,1.0,768,863,300,8975.277777777777,30,0,8,2,24,9,9,0,1,180,140,8886.388888888889,30,6.0,4.666666666666667,18.299999999999983,24.5,24.5,18.299999999999983,863,768,6.0,857.0,762.0,95
992,2018-01-24,0.0,850,854,300,11525.277777777777,43,0,6,2,24,11,7,0,1,300,250,11372.5,44,6.976744186046512,5.681818181818182,18.200000000000017,32.39999999999998,32.39999999999998,18.200000000000017,854,850,-9.0,863.0,859.0,4
993,2018-01-24,0.0,836,845,600,18553.333333333332,40,0,7,2,24,0,0,-1,-1,520,270,18333.888888888887,41,13.0,6.585365853658536,25.69999999999999,61.5,61.5,25.69999999999999,845,836,-9.0,854.0,845.0,9
994,2018-01-24,0.0,836,817,600,19016.666666666668,28,1,8,2,24,11,0,1,-1,380,240,18844.444444444445,28,13.571428571428571,8.571428571428571,66.90000000000003,45.10000000000002,66.90000000000003,45.10000000000002,836,817,-9.0,845.0,826.0,19
995,2018-01-24,0.0,796,827,600,21951.944444444445,52,0,7,2,24,20,0,1,-1,390,390,21735.277777777777,53,7.5,7.3584905660377355,22.09999999999991,32.69999999999999,32.69999999999999,22.09999999999991,827,796,-9.0,836.0,805.0,31
996,2018-01-24,1.0,834,787,600,23648.88888888889,29,1,7,2,24,12,12,1,1,270,310,23487.77777777778,28,9.310344827586206,11.071428571428571,41.19999999999999,47.19999999999999,41.19999999999999,47.19999999999999,834,787,7.0,827.0,780.0,47
997,2018-01-25,0.0,827,884,180,8566.388888888889,53,1,8,3,25,9,8,1,1,140,250,8458.055555555555,53,2.641509433962264,4.716981132075472,9.0,11.0,9.0,11.0,827,884,-7.0,834.0,891.0,-57
998,2018-01-26,0.0,821,923,300,8976.388888888889,15,1,8,4,26,10,0,1,-1,50,30,8954.166666666666,15,3.3333333333333335,2.0,19.69999999999999,6.600000000000023,19.69999999999999,6.600000000000023,821,923,-6.0,827.0,929.0,-102
999,2018-01-26,1.0,830,834,300,9103.333333333334,23,1,2,4,26,0,16,-1,1,150,150,9020.0,22,6.521739130434782,6.818181818181818,20.900000000000006,25.299999999999983,20.900000000000006,25.299999999999983,830,834,9.0,821.0,825.0,-4
1000,2018-01-26,0.0,849,822,300,9260.555555555555,43,0,6,4,26,22,10,1,1,300,220,9116.11111111111,44,6.976744186046512,5.0,21.0,26.299999999999983,26.299999999999983,21.0,822,849,-8.0,830.0,857.0,-27
1001,2018-01-26,0.0,806,813,300,17945.0,41,0,6,4,26,8,6,1,1,300,220,17800.555555555555,42,7.317073170731708,5.238095238095238,29.5,29.700000000000017,29.700000000000017,29.5,813,806,-9.0,822.0,815.0,7
1002,2018-01-26,1.0,821,805,600,19103.61111111111,12,1,7,4,26,0,7,-1,1,90,120,19045.277777777777,11,7.5,10.909090909090908,21.700000000000045,41.80000000000001,21.700000000000045,41.80000000000001,821,805,8.0,813.0,797.0,16
1003,2018-01-26,1.0,754,828,600,19294.444444444445,21,0,7,4,26,8,0,1,-1,340,230,19136.111111111113,22,16.19047619047619,10.454545454545455,25.399999999999977,44.0,44.0,25.399999999999977,828,754,7.0,821.0,747.0,74
1004,2018-01-26,0.0,836,820,600,19589.166666666668,56,0,6,4,26,16,0,1,-1,600,320,19333.611111111113,57,10.714285714285714,5.614035087719298,29.899999999999977,56.80000000000001,56.80000000000001,29.899999999999977,820,836,-8.0,828.0,844.0,-16
1005,2018-01-26,0.0,919,814,600,22198.61111111111,35,0,8,4,26,0,10,-1,1,550,440,21923.61111111111,36,15.714285714285714,12.222222222222221,44.900000000000034,38.89999999999998,38.89999999999998,44.900000000000034,814,919,-6.0,820.0,925.0,-105
1006,2018-01-27,1.0,823,840,600,10029.722222222223,54,1,7,5,27,8,7,1,1,540,390,9771.388888888889,54,10.0,7.222222222222222,64.60000000000002,35.00000000000006,64.60000000000002,35.00000000000006,823,840,9.0,814.0,831.0,-17
1007,2018-01-27,1.0,865,832,180,15604.722222222223,34,0,6,5,27,6,8,1,1,310,180,15468.611111111111,34,9.117647058823529,5.294117647058823,24.0,26.0,26.0,24.0,832,865,9.0,823.0,856.0,-33
1008,2018-01-27,0.0,854,824,600,23719.166666666668,30,0,7,5,27,14,17,1,1,330,340,23533.05555555556,31,11.0,10.96774193548387,50.5,41.400000000000034,41.400000000000034,50.5,824,854,-8.0,832.0,862.0,-30
1009,2018-01-28,1.0,833,848,600,8914.444444444445,28,1,7,6,28,11,15,1,1,320,200,8770.0,28,11.428571428571429,7.142857142857143,60.39999999999998,49.299999999999955,60.39999999999998,49.299999999999955,833,848,9.0,824.0,839.0,-15
1010,2018-01-28,1.0,840,786,600,10323.611111111111,72,1,7,6,28,8,5,1,1,440,530,10054.166666666666,71,6.111111111111111,7.464788732394366,49.0,46.39999999999998,49.0,46.39999999999998,840,786,7.0,833.0,779.0,54
1011,2018-01-28,1.0,848,836,600,23005.277777777777,19,1,8,6,28,10,0,1,-1,160,180,22910.833333333332,18,8.421052631578947,10.0,31.0,24.19999999999999,31.0,24.19999999999999,848,836,8.0,840.0,828.0,12
1012,2018-01-29,1.0,819,855,300,8088.333333333333,33,0,7,0,29,6,15,1,1,210,130,7993.888888888889,33,6.363636363636363,3.9393939393939394,14.900000000000006,26.900000000000006,26.900000000000006,14.900000000000006,855,819,7.0,848.0,812.0,36
1013,2018-01-29,0.0,847,863,300,13984.444444444445,20,1,8,0,29,8,6,1,1,100,80,13934.444444444445,20,5.0,4.0,17.299999999999983,15.299999999999983,17.299999999999983,15.299999999999983,847,863,-8.0,855.0,871.0,-16
1014,2018-01-29,0.0,839,874,300,14169.722222222223,54,1,6,0,29,0,0,-1,-1,300,300,14003.055555555557,54,5.555555555555555,5.555555555555555,27.69999999999999,35.89999999999998,27.69999999999999,35.89999999999998,839,874,-8.0,847.0,882.0,-35
1015,2018-01-29,1.0,923,849,300,15320.833333333334,15,0,7,0,29,10,0,1,-1,110,60,15273.611111111111,15,7.333333333333333,4.0,18.099999999999994,28.700000000000017,28.700000000000017,18.099999999999994,849,923,10.0,839.0,913.0,-74
1016,2018-01-29,0.5,822,848,300,15455.833333333334,35,0,1,0,29,9,12,1,1,220,230,15330.833333333334,35,6.285714285714286,6.571428571428571,32.20000000000002,48.5,48.5,32.20000000000002,848,822,-1.0,849.0,823.0,26
1017,2018-01-29,0.0,839,831,300,19150.277777777777,35,1,8,0,29,10,10,1,1,280,140,19033.61111111111,35,8.0,4.0,30.5,24.69999999999999,30.5,24.69999999999999,839,831,-9.0,848.0,840.0,8
1018,2018-01-29,0.0,818,830,600,22182.222222222223,11,0,2,0,29,0,0,-1,-1,80,80,22137.777777777777,12,7.2727272727272725,6.666666666666667,21.399999999999977,28.700000000000045,28.700000000000045,21.399999999999977,830,818,-9.0,839.0,827.0,12
1019,2018-01-30,0.0,841,822,600,1228.0555555555557,31,0,8,1,30,10,0,1,-1,560,290,991.9444444444446,32,18.06451612903226,9.0625,20.299999999999955,70.59999999999997,70.59999999999997,20.299999999999955,822,841,-8.0,830.0,849.0,-19
1020,2018-01-30,1.0,828,727,180,8981.944444444445,10,1,7,1,30,8,5,1,1,40,60,8954.166666666668,9,4.0,6.666666666666667,25.599999999999994,27.599999999999994,25.599999999999994,27.599999999999994,828,727,6.0,822.0,721.0,101
1021,2018-01-30,0.0,911,822,180,9896.388888888889,49,0,8,1,30,0,14,-1,1,360,260,9724.166666666666,50,7.346938775510204,5.2,25.099999999999994,27.099999999999994,27.099999999999994,25.099999999999994,822,911,-6.0,828.0,917.0,-89
1022,2018-01-30,1.0,829,758,600,13392.222222222223,21,1,8,1,30,9,0,1,-1,210,200,13278.333333333334,20,10.0,10.0,23.80000000000001,36.0,23.80000000000001,36.0,829,758,7.0,822.0,751.0,71
1023,2018-01-31,1.0,838,847,600,1436.6666666666667,59,1,8,2,31,12,9,1,1,590,380,1167.2222222222222,58,10.0,6.551724137931035,56.099999999999966,48.099999999999966,56.099999999999966,48.099999999999966,838,847,9.0,829.0,838.0,-9
1024,2018-01-31,1.0,847,886,600,15538.888888888889,61,1,6,2,31,13,19,1,1,530,600,15225.0,60,8.688524590163935,10.0,78.69999999999999,65.30000000000001,78.69999999999999,65.30000000000001,847,886,9.0,838.0,877.0,-39
1025,2018-01-31,1.0,855,841,600,16921.666666666668,43,1,7,2,31,16,0,1,-1,360,160,16777.222222222223,42,8.372093023255815,3.8095238095238093,36.299999999999955,17.099999999999966,36.299999999999955,17.099999999999966,855,841,8.0,847.0,833.0,14
1026,2018-01-31,0.5,854,807,600,17386.666666666668,89,1,1,2,31,0,0,-1,-1,570,520,17083.88888888889,89,6.404494382022472,5.842696629213483,37.0,28.399999999999977,37.0,28.399999999999977,854,807,-1.0,855.0,808.0,47
1027,2018-01-31,1.0,813,861,600,21739.722222222223,2,0,2,2,31,0,0,-1,-1,10,0,21736.944444444445,2,5.0,0.0,2.6000000000000227,12.600000000000023,12.600000000000023,2.6000000000000227,861,813,7.0,854.0,806.0,48
1028,2018-01-31,1.0,868,708,600,21970.833333333332,62,1,2,2,31,10,0,1,-1,440,270,21773.61111111111,61,7.096774193548387,4.426229508196721,42.799999999999955,12.800000000000011,42.799999999999955,12.800000000000011,868,708,7.0,861.0,701.0,160
1029,2018-01-31,0.0,927,861,600,22239.166666666668,45,0,7,2,31,0,14,-1,1,510,400,21986.38888888889,46,11.333333333333334,8.695652173913043,47.89999999999998,70.5,70.5,47.89999999999998,861,927,-7.0,868.0,934.0,-66
1030,2018-01-31,0.0,861,853,600,23876.666666666668,39,0,7,2,31,6,5,1,1,340,450,23657.222222222223,40,8.717948717948717,11.25,42.69999999999999,29.899999999999977,29.899999999999977,42.69999999999999,853,861,-8.0,861.0,869.0,-8
1031,2018-02-01,0.0,840,844,600,8669.722222222223,58,0,7,3,1,11,11,1,1,430,200,8494.722222222223,59,7.413793103448276,3.389830508474576,11.0,34.5,34.5,11.0,844,840,-9.0,853.0,849.0,4
1032,2018-02-01,1.0,852,843,600,18922.777777777777,23,1,7,3,1,0,12,-1,0,170,310,18789.444444444445,22,7.391304347826087,14.090909090909092,21.0,62.30000000000001,21.0,62.30000000000001,852,843,8.0,844.0,835.0,9
1033,2018-02-01,0.0,851,844,600,19144.722222222223,32,0,8,3,1,0,18,-1,1,450,310,18933.611111111113,33,14.0625,9.393939393939394,32.39999999999998,48.0,48.0,32.39999999999998,844,851,-8.0,852.0,859.0,-7
1034,2018-02-01,0.0,801,835,600,20623.333333333332,3,0,8,3,1,0,0,-1,-1,0,10,20620.555555555555,4,0.0,2.5,7.399999999999977,1.6000000000000227,1.6000000000000227,7.399999999999977,835,801,-9.0,844.0,810.0,34
1035,2018-02-01,0.0,826,788,600,20866.666666666668,52,1,7,3,1,12,13,0,0,420,370,20647.222222222223,52,8.076923076923077,7.115384615384615,41.99999999999994,28.69999999999999,41.99999999999994,28.69999999999999,826,788,-9.0,835.0,797.0,38
1036,2018-02-02,1.0,835,858,600,8171.666666666667,26,1,7,4,2,0,13,-1,0,320,190,8030.0,25,12.307692307692308,7.6,42.0,19.700000000000045,42.0,19.700000000000045,835,858,9.0,826.0,849.0,-23
1037,2018-02-02,1.0,843,838,600,15563.888888888889,21,1,2,4,2,13,12,1,1,210,260,15433.333333333334,20,10.0,13.0,47.69999999999999,29.30000000000001,47.69999999999999,29.30000000000001,843,838,8.0,835.0,830.0,5
1038,2018-02-02,1.0,852,878,180,15688.888888888889,24,1,6,4,2,7,0,1,-1,180,180,15588.888888888889,23,7.5,7.826086956521739,27.69999999999999,29.69999999999999,27.69999999999999,29.69999999999999,852,878,9.0,843.0,869.0,-26
1039,2018-02-02,0.0,816,843,180,19486.666666666668,46,0,8,4,2,18,0,1,-1,360,270,19311.666666666668,47,7.826086956521739,5.74468085106383,18.69999999999999,20.69999999999999,20.69999999999999,18.69999999999999,843,816,-9.0,852.0,825.0,27
1040,2018-02-02,0.0,813,834,600,23493.88888888889,56,0,6,4,2,13,5,1,1,600,320,23238.333333333336,57,10.714285714285714,5.614035087719298,32.60000000000002,57.400000000000034,57.400000000000034,32.60000000000002,834,813,-9.0,843.0,822.0,21
1041,2018-02-03,0.0,827,890,600,1158.888888888889,52,1,6,5,3,9,0,1,-1,600,580,831.1111111111111,52,11.538461538461538,11.153846153846153,68.5,54.0,68.5,54.0,827,890,-7.0,834.0,897.0,-63
1042,2018-02-03,0.0,877,820,600,9025.277777777777,43,0,8,5,3,11,10,1,1,590,460,8733.611111111111,44,13.720930232558139,10.454545454545455,35.19999999999999,62.599999999999966,62.599999999999966,35.19999999999999,820,877,-7.0,827.0,884.0,-57
1043,2018-02-03,1.0,767,827,600,12538.611111111111,16,0,7,5,3,0,0,-1,-1,120,70,12485.833333333334,16,7.5,4.375,9.899999999999977,22.40000000000009,22.40000000000009,9.899999999999977,827,767,7.0,820.0,760.0,60
1044,2018-02-03,0.0,817,763,600,12794.166666666666,19,1,6,5,3,13,5,1,1,600,230,12563.611111111111,19,31.57894736842105,12.105263157894736,31.0,48.5,31.0,48.5,817,763,-10.0,827.0,773.0,54
1045,2018-02-03,0.0,757,807,180,18075.277777777777,27,0,8,5,3,0,8,-1,1,180,130,17989.166666666668,28,6.666666666666667,4.642857142857143,26.500000000000014,28.5,28.5,26.500000000000014,807,757,-10.0,817.0,767.0,50
1046,2018-02-03,1.0,802,815,300,18366.38888888889,40,0,8,5,3,14,0,1,-1,290,280,18208.05555555556,40,7.25,7.0,39.400000000000006,30.299999999999983,30.299999999999983,39.400000000000006,815,802,8.0,807.0,794.0,13
1047,2018-02-03,0.0,808,867,300,19842.222222222223,30,1,6,5,3,13,15,1,1,300,190,19706.111111111113,30,10.0,6.333333333333333,32.39999999999998,28.400000000000006,32.39999999999998,28.400000000000006,808,867,-7.0,815.0,874.0,-59
1048,2018-02-03,0.0,801,843,600,21254.166666666668,31,1,6,5,3,14,14,1,1,600,200,21031.944444444445,31,19.35483870967742,6.451612903225806,256.4,19.100000000000023,256.4,19.100000000000023,801,843,-7.0,808.0,850.0,-42
1049,2018-02-04,1.0,810,817,600,11463.333333333334,18,1,7,6,4,10,0,1,-1,170,90,11391.111111111111,18,9.444444444444445,5.0,26.5,12.299999999999955,26.5,12.299999999999955,810,817,9.0,801.0,808.0,-7
1050,2018-02-04,0.0,792,801,600,11698.333333333334,36,0,8,6,4,0,13,-1,0,320,270,11534.444444444445,37,8.88888888888889,7.297297297297297,24.80000000000001,38.200000000000045,38.200000000000045,24.80000000000001,801,792,-9.0,810.0,801.0,9
1051,2018-02-04,0.0,799,1152,300,11794.444444444445,1,1,6,6,4,0,0,-1,-1,300,0,11711.111111111111,1,300.0,0.0,17.600000000000023,1.6999999999999886,17.600000000000023,1.6999999999999886,799,1152,-2.0,801.0,1154.0,-353
1052,2018-02-04,1.0,806,741,600,14835.0,38,1,7,6,4,11,8,1,1,250,360,14665.555555555555,37,6.578947368421052,9.72972972972973,26.19999999999999,29.100000000000023,26.19999999999999,29.100000000000023,806,741,7.0,799.0,734.0,65
1053,2018-02-04,0.0,812,798,600,19586.944444444445,49,0,7,6,4,0,22,-1,1,440,360,19364.722222222223,50,8.979591836734693,7.2,53.5,47.700000000000045,47.700000000000045,53.5,798,812,-8.0,806.0,820.0,-14
1054,2018-02-04,1.0,796,806,600,22858.333333333332,58,0,6,6,4,5,14,1,0,450,600,22566.666666666664,58,7.758620689655173,10.344827586206897,44.80000000000001,30.599999999999966,30.599999999999966,44.80000000000001,806,796,8.0,798.0,788.0,10
1055,2018-02-04,0.0,934,801,600,23201.944444444445,70,0,6,6,4,7,17,1,1,600,590,22871.38888888889,71,8.571428571428571,8.309859154929578,46.5,46.099999999999966,46.099999999999966,46.5,801,934,-5.0,806.0,939.0,-133
1056,2018-02-05,1.0,808,771,600,13756.666666666666,9,1,7,0,5,0,0,-1,-1,50,50,13728.888888888889,8,5.555555555555555,6.25,19.799999999999955,25.200000000000045,19.799999999999955,25.200000000000045,808,771,7.0,801.0,764.0,37
1057,2018-02-05,0.0,291,793,180,13891.388888888889,64,0,6,0,5,12,0,1,-1,180,180,13791.388888888889,65,2.8125,2.769230769230769,12.799999999999983,11.5,11.5,12.799999999999983,793,291,-15.0,808.0,306.0,502
1058,2018-02-05,0.0,1221,792,180,13947.777777777777,0,0,6,0,5,0,0,-1,-1,180,0,13897.777777777777,1,inf,0.0,1.4000000000000057,0.0,0.0,1.4000000000000057,792,1221,-1.0,793.0,1222.0,-429
1059,2018-02-05,0.0,792,1641,180,16425.833333333332,52,1,8,0,5,7,6,1,1,200,300,16286.944444444443,52,3.8461538461538463,5.769230769230769,14.099999999999994,16.099999999999994,14.099999999999994,16.099999999999994,792,1641,0.0,792.0,1641.0,-849
1060,2018-02-05,0.0,1156,790,180,16441.944444444445,6,0,8,0,5,0,0,-1,-1,40,20,16425.277777777777,7,6.666666666666667,2.857142857142857,7.199999999999989,9.199999999999989,9.199999999999989,7.199999999999989,790,1156,-2.0,792.0,1158.0,-366
1061,2018-02-05,1.0,799,827,600,17824.444444444445,7,1,7,0,5,0,0,-1,-1,20,80,17796.666666666668,6,2.857142857142857,13.333333333333334,7.199999999999932,31.100000000000023,7.199999999999932,31.100000000000023,799,827,9.0,790.0,818.0,-28
1062,2018-02-05,0.0,791,821,600,17960.277777777777,22,1,8,0,5,19,0,1,-1,270,210,17826.944444444445,22,12.272727272727273,9.545454545454545,34.60000000000002,22.600000000000023,34.60000000000002,22.600000000000023,791,821,-8.0,799.0,829.0,-30
1063,2018-02-06,0.5,790,727,600,9228.055555555555,86,1,3,1,6,13,0,1,-1,360,400,9016.944444444443,86,4.186046511627907,4.651162790697675,34.69999999999999,24.799999999999955,34.69999999999999,24.799999999999955,790,727,-1.0,791.0,728.0,63
1064,2018-02-06,1.0,817,799,600,9251.944444444445,6,0,7,1,6,0,0,-1,-1,10,30,9240.833333333334,6,1.6666666666666667,5.0,11.299999999999955,5.600000000000023,5.600000000000023,11.299999999999955,799,817,9.0,790.0,808.0,-18
1065,2018-02-06,0.0,791,825,600,9548.888888888889,57,1,8,1,6,10,0,0,-1,450,570,9265.555555555555,57,7.894736842105263,10.0,44.099999999999966,45.099999999999966,44.099999999999966,45.099999999999966,791,825,-8.0,799.0,833.0,-34
1066,2018-02-06,0.0,788,1028,300,17235.555555555555,58,1,8,1,6,7,4,1,1,290,240,17088.333333333332,58,5.0,4.137931034482759,23.0,14.199999999999989,23.0,14.199999999999989,788,1028,-3.0,791.0,1031.0,-240
1067,2018-02-06,1.0,799,796,300,17314.722222222223,16,0,7,1,6,12,12,1,0,80,100,17264.722222222223,16,5.0,6.25,26.0,17.0,17.0,26.0,796,799,8.0,788.0,791.0,-3
1068,2018-02-06,0.0,764,787,300,17595.833333333332,23,0,8,1,6,8,0,1,-1,250,270,17451.388888888887,24,10.869565217391305,11.25,29.5,45.20000000000002,45.20000000000002,29.5,787,764,-9.0,796.0,773.0,23
1069,2018-02-06,0.5,788,833,300,17768.88888888889,71,1,5,1,6,7,0,1,-1,290,230,17624.444444444445,71,4.084507042253521,3.23943661971831,13.700000000000017,16.69999999999999,13.700000000000017,16.69999999999999,788,833,1.0,787.0,832.0,-45
1070,2018-02-06,0.0,784,1007,300,17968.61111111111,38,1,8,1,6,11,0,1,-1,290,280,17810.277777777777,38,7.631578947368421,7.368421052631579,34.60000000000002,52.599999999999994,34.60000000000002,52.599999999999994,784,1007,-4.0,788.0,1011.0,-223
1071,2018-02-06,0.0,1132,782,300,18240.277777777777,0,0,6,1,6,0,0,-1,-1,300,0,18156.944444444445,1,inf,0.0,0.10000000000002274,0.0,0.0,0.10000000000002274,782,1132,-2.0,784.0,1134.0,-350
1072,2018-02-07,0.0,769,773,180,8090.277777777777,47,0,8,2,7,15,12,1,1,350,250,7923.61111111111,48,7.446808510638298,5.208333333333333,23.400000000000006,25.400000000000006,25.400000000000006,23.400000000000006,773,769,-9.0,782.0,778.0,4
1073,2018-02-07,0.5,773,768,600,12176.388888888889,94,1,5,2,7,18,0,1,-1,430,590,11893.055555555555,93,4.574468085106383,6.344086021505376,31.099999999999966,31.5,31.099999999999966,31.5,773,768,0.0,773.0,768.0,5
1074,2018-02-07,1.0,782,808,600,15960.277777777777,17,1,8,2,7,0,0,-1,-1,150,170,15871.388888888889,16,8.823529411764707,10.625,36.5,39.89999999999998,36.5,39.89999999999998,782,808,9.0,773.0,799.0,-26
